Timestamp,Vehicle_ID,Vehicle_Model,Battery_Age_Months,Avg_Cell_Voltage,Max_Cell_Voltage,Min_Cell_Voltage,Pack_Current,Charging_State,Charge_Throughput,Avg_Temperature,Max_Temperature,Min_Temperature,Ambient_Temperature,Internal_Resistance,Pressure_Level,Coolant_Flow_Rate,Insulation_Resistance,Cycle_Count,Depth_of_Discharge,Energy_Consumed_kWh,Energy_Regenerated_kWh,Distance_Traveled_km,Speed_kmh,Acceleration_ms2,Location_City,Location_Latitude,Location_Longitude,Altitude_m,Humidity_Percent,Air_Pressure_kPa
2024-01-25T06:00:00,JLR-EV-1002,I-PACE,23,3.735,4.108,3.49,97.32,Discharging,32056.89,33.11,40.11,27.7,24.85,3.028,1.108,3.895,1445440,368,52.7,2.18,0.0,100.9,94.3,-1.4,Delhi,28.6139,77.209,216,55,100.7
2024-01-25T12:00:00,JLR-EV-1002,I-PACE,50,3.393,3.54,3.235,36.26,Discharging,50081.53,28.85,38.06,24.93,27.44,3.482,1.675,3.405,1113796,715,31.0,0.74,0.0,185.1,89.9,2.4,Chennai,13.0827,80.2707,6,79,102.5
2024-01-25T18:00:00,JLR-EV-1002,I-PACE,21,3.678,4.002,3.452,64.66,Discharging,24253.62,34.53,49.48,32.49,27.11,3.431,1.107,3.244,1145304,284,27.2,1.43,0.0,69.6,90.1,-0.3,Pune,18.5204,73.8567,560,76,93.1
2024-01-26T00:00:00,JLR-EV-1003,I-PACE,25,3.487,3.753,3.089,0.79,Idle,33573.96,23.8,28.14,16.92,21.99,3.18,1.599,2.317,1195124,356,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,69,98.8
2024-01-26T06:00:00,JLR-EV-1003,I-PACE,3,3.588,3.809,3.435,59.8,Discharging,6158.37,29.25,36.06,25.96,26.66,2.995,1.55,2.503,1103907,71,61.1,1.29,0.0,108.2,100.4,1.0,Chennai,13.0827,80.2707,6,74,100.6
2024-01-26T12:00:00,JLR-EV-1003,I-PACE,1,3.658,3.824,3.453,-68.67,Charging,7755.2,29.61,36.25,25.93,26.69,3.045,1.766,3.672,1318927,97,0.0,0.0,1.51,0.0,0.0,0.0,Delhi,28.6139,77.209,216,67,100.2
2024-01-26T18:00:00,JLR-EV-1003,I-PACE,26,3.719,4.068,3.369,52.78,Discharging,30153.93,36.68,50.11,34.09,30.55,3.532,1.583,3.428,1431428,374,36.6,1.18,0.0,171.3,22.4,2.1,Mumbai,19.076,72.8777,14,64,100.4
2024-01-27T00:00:00,JLR-EV-1003,I-PACE,45,3.651,3.968,3.465,98.54,Discharging,45807.33,36.2,45.41,33.46,26.1,3.608,1.151,2.268,1290356,548,26.8,2.16,0.0,124.1,118.4,-0.3,Pune,18.5204,73.8567,560,71,93.3
2024-01-27T06:00:00,JLR-EV-1003,I-PACE,41,3.697,3.836,3.387,71.65,Discharging,59935.0,39.45,54.06,36.41,29.91,3.608,1.161,2.985,1626602,605,30.3,1.59,0.0,71.6,90.3,0.9,Mumbai,19.076,72.8777,14,67,100.3
2024-01-27T12:00:00,JLR-EV-1003,I-PACE,28,3.681,3.932,3.485,59.95,Discharging,41828.78,33.53,40.93,28.63,25.96,3.434,1.729,2.02,1287567,455,48.2,1.32,0.0,146.3,85.7,-0.1,Chennai,13.0827,80.2707,6,70,102.2
2024-01-27T18:00:00,JLR-EV-1003,I-PACE,22,3.542,3.816,3.154,101.14,Discharging,23192.4,40.15,44.93,37.68,30.54,3.174,1.637,2.82,1619953,307,41.2,2.15,0.0,196.1,6.0,2.4,Chennai,13.0827,80.2707,6,86,101.3
2024-01-28T00:00:00,JLR-EV-1003,I-PACE,35,3.472,3.648,3.161,82.56,Discharging,45740.08,30.41,37.74,22.9,22.86,3.257,1.45,2.887,1362337,535,75.2,1.72,0.0,89.6,37.1,-2.1,Mumbai,19.076,72.8777,14,65,102.1
2024-01-28T06:00:00,JLR-EV-1003,I-PACE,57,3.742,3.844,3.473,0.14,Idle,53231.33,33.61,39.2,30.33,30.21,3.61,1.606,3.071,1703663,692,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,63,100.3
2024-01-28T12:00:00,JLR-EV-1003,I-PACE,17,3.493,3.692,3.101,-47.13,Charging,21347.57,30.08,41.35,25.38,23.73,2.883,1.288,3.403,1247940,228,0.0,0.0,0.99,0.0,0.0,0.0,Delhi,28.6139,77.209,216,61,100.2
2024-01-28T18:00:00,JLR-EV-1003,I-PACE,56,3.678,4.046,3.376,57.03,Discharging,66834.72,37.1,50.64,32.13,29.21,3.8,1.209,3.06,1339245,704,45.9,1.26,0.0,62.4,6.0,1.4,Pune,18.5204,73.8567,560,67,94.0
2024-01-29T00:00:00,JLR-EV-1003,I-PACE,20,3.659,3.961,3.557,26.22,Discharging,31148.08,32.29,43.0,24.42,29.85,3.393,1.599,2.272,1030032,378,49.7,0.58,0.0,179.6,43.8,-1.8,Delhi,28.6139,77.209,216,57,100.2
2024-01-29T06:00:00,JLR-EV-1003,I-PACE,35,3.421,3.698,3.04,91.57,Discharging,29990.29,37.4,47.41,33.17,30.26,3.539,1.384,2.172,1067648,425,82.0,1.88,0.0,111.3,50.9,1.2,Bangalore,12.9716,77.5946,920,78,92.9
2024-01-29T12:00:00,JLR-EV-1003,I-PACE,58,3.737,4.089,3.6,-73.45,Charging,67843.14,37.2,47.05,33.86,28.99,3.643,1.791,2.995,1693694,789,0.0,0.0,1.65,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,75,101.8
2024-01-29T18:00:00,JLR-EV-1003,I-PACE,32,3.372,3.699,3.024,1.06,Idle,41140.13,25.15,30.28,18.72,24.63,3.204,1.138,2.168,1490953,475,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,71,94.5
2024-01-30T00:00:00,JLR-EV-1003,I-PACE,43,3.559,3.787,3.277,86.11,Discharging,49382.6,35.55,46.04,31.25,26.4,3.53,1.251,3.914,1449632,600,74.8,1.84,0.0,135.6,22.0,0.4,Pune,18.5204,73.8567,560,73,95.0
2024-01-30T06:00:00,JLR-EV-1003,I-PACE,26,3.471,3.719,3.163,39.9,Discharging,25481.4,33.81,37.67,26.92,28.73,3.455,1.68,3.169,1509304,320,48.6,0.83,0.0,104.1,105.5,-0.1,Pune,18.5204,73.8567,560,66,93.9
2024-01-30T12:00:00,JLR-EV-1003,I-PACE,46,3.559,3.742,3.259,19.3,Discharging,40295.11,32.16,37.28,30.16,31.29,3.31,1.519,3.754,1570993,591,28.3,0.41,0.0,183.6,99.6,-1.1,Mumbai,19.076,72.8777,14,70,102.0
2024-01-30T18:00:00,JLR-EV-1003,I-PACE,29,3.61,4.006,3.388,-0.44,Idle,35210.92,29.05,43.56,25.67,25.92,3.395,1.006,3.282,1057248,349,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,86,92.6
2024-01-31T00:00:00,JLR-EV-1003,I-PACE,6,3.424,3.639,3.064,74.6,Discharging,7795.02,36.19,44.92,32.56,30.49,2.924,1.338,3.459,1696604,96,58.8,1.53,0.0,148.5,81.2,-2.1,Chennai,13.0827,80.2707,6,70,100.9
2024-01-31T06:00:00,JLR-EV-1003,I-PACE,49,3.532,3.831,3.23,1.0,Idle,53923.74,25.04,31.88,21.06,24.88,3.221,1.282,3.998,1487090,593,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,64,98.7
2024-01-31T12:00:00,JLR-EV-1003,I-PACE,29,3.534,3.81,3.196,76.97,Discharging,36843.06,41.82,51.96,34.86,30.77,3.408,1.187,3.762,1408761,374,54.3,1.63,0.0,19.0,6.9,0.7,Mumbai,19.076,72.8777,14,74,100.4
2024-01-31T18:00:00,JLR-EV-1003,I-PACE,32,3.739,4.03,3.386,73.67,Discharging,35390.67,30.42,42.03,27.61,26.55,3.088,1.579,2.856,1337785,385,67.9,1.65,0.0,7.1,73.9,-0.3,Mumbai,19.076,72.8777,14,77,102.0
2024-02-01T00:00:00,JLR-EV-1003,I-PACE,30,3.495,3.753,3.17,-91.22,Charging,32818.35,37.89,45.27,35.37,30.54,3.14,1.489,3.186,1363915,467,0.0,0.0,1.91,0.0,0.0,0.0,Pune,18.5204,73.8567,560,74,94.4
2024-02-01T06:00:00,JLR-EV-1003,I-PACE,59,3.663,3.85,3.541,104.41,Discharging,68772.75,33.52,37.75,30.09,25.66,3.466,1.733,2.849,1139186,786,53.5,2.29,0.0,30.4,95.1,0.1,Bangalore,12.9716,77.5946,920,82,92.7
2024-02-01T12:00:00,JLR-EV-1003,I-PACE,54,3.692,4.066,3.426,-1.52,Idle,58932.74,25.46,30.9,21.79,29.05,3.206,1.764,2.02,1312944,741,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,80,91.3
2024-02-01T18:00:00,JLR-EV-1003,I-PACE,22,3.54,3.659,3.388,-66.37,Charging,19093.12,27.35,41.78,19.73,22.92,3.245,1.585,2.243,1189516,279,0.0,0.0,1.41,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,70,100.8
2024-02-02T00:00:00,JLR-EV-1003,I-PACE,57,3.716,3.984,3.442,69.1,Discharging,63942.86,43.04,49.68,38.5,32.8,3.661,1.759,2.73,1190984,808,22.8,1.54,0.0,102.6,58.3,0.1,Bangalore,12.9716,77.5946,920,77,91.2
2024-02-02T06:00:00,JLR-EV-1003,I-PACE,15,3.67,3.955,3.376,92.04,Discharging,17365.92,30.01,33.81,26.36,24.34,3.107,1.014,2.965,1795159,199,69.4,2.03,0.0,129.2,53.9,1.5,Pune,18.5204,73.8567,560,74,93.9
2024-02-02T12:00:00,JLR-EV-1003,I-PACE,7,3.504,3.704,3.344,-72.65,Charging,14702.66,37.76,41.71,32.83,27.26,2.876,1.635,3.12,1402055,168,0.0,0.0,1.53,0.0,0.0,0.0,Pune,18.5204,73.8567,560,75,94.6
2024-02-02T18:00:00,JLR-EV-1003,I-PACE,3,3.615,3.734,3.386,23.23,Discharging,18380.5,31.94,38.22,29.59,28.26,2.993,1.507,2.699,1526193,184,47.0,0.5,0.0,67.6,6.0,-2.0,Delhi,28.6139,77.209,216,68,99.8
2024-02-03T00:00:00,JLR-EV-1003,I-PACE,45,3.516,3.731,3.38,84.7,Discharging,65096.24,34.47,40.46,29.15,29.71,3.596,1.275,3.165,1009868,649,74.8,1.79,0.0,82.4,17.7,0.4,Chennai,13.0827,80.2707,6,81,102.1
2024-02-03T06:00:00,JLR-EV-1003,I-PACE,37,3.728,4.089,3.487,79.86,Discharging,57522.7,40.26,48.51,35.41,29.53,3.25,1.493,2.46,1335555,587,49.9,1.79,0.0,86.8,14.5,1.6,Bangalore,12.9716,77.5946,920,69,92.8
2024-02-03T12:00:00,JLR-EV-1003,I-PACE,21,3.73,4.016,3.39,84.83,Discharging,29534.39,32.24,38.21,29.57,26.66,3.058,1.684,3.965,1093582,374,89.0,1.9,0.0,10.2,23.6,-1.7,Bangalore,12.9716,77.5946,920,72,92.5
2024-02-03T18:00:00,JLR-EV-1003,I-PACE,28,3.543,3.853,3.162,22.76,Discharging,42160.42,27.92,34.01,20.48,28.4,3.079,1.041,2.569,1685432,467,50.2,0.48,0.0,2.6,51.9,-1.0,Chennai,13.0827,80.2707,6,85,102.3
2024-02-04T00:00:00,JLR-EV-1003,I-PACE,56,3.442,3.622,3.186,47.57,Discharging,62711.73,29.63,37.1,21.8,24.07,3.635,1.656,3.477,1323920,804,63.5,0.98,0.0,125.1,104.9,-1.4,Mumbai,19.076,72.8777,14,68,101.7
2024-02-04T06:00:00,JLR-EV-1003,I-PACE,10,3.449,3.79,3.194,45.29,Discharging,13896.64,39.99,47.05,35.14,32.64,3.107,1.567,2.411,1475012,143,51.7,0.94,0.0,152.6,52.3,-1.3,Pune,18.5204,73.8567,560,74,94.8
2024-02-04T12:00:00,JLR-EV-1003,I-PACE,30,3.683,3.871,3.56,0.08,Idle,37339.29,26.92,34.32,19.7,25.13,2.895,1.533,2.539,1309726,490,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,88,100.7
2024-02-04T18:00:00,JLR-EV-1003,I-PACE,58,3.732,3.96,3.379,86.01,Discharging,67221.21,37.92,46.1,35.52,26.1,3.704,1.796,3.1,1429055,770,57.0,1.93,0.0,98.7,85.1,-0.1,Delhi,28.6139,77.209,216,69,100.3
2024-02-05T00:00:00,JLR-EV-1003,I-PACE,57,3.642,3.969,3.482,82.83,Discharging,52708.76,40.87,45.69,38.15,32.79,3.601,1.76,2.772,1578223,725,77.2,1.81,0.0,109.6,18.5,-1.0,Pune,18.5204,73.8567,560,71,94.2
2024-02-05T06:00:00,JLR-EV-1003,I-PACE,13,3.557,3.699,3.302,-87.55,Charging,14477.3,33.14,39.56,29.36,27.92,3.175,1.05,2.475,1118935,179,0.0,0.0,1.87,0.0,0.0,0.0,Pune,18.5204,73.8567,560,61,93.0
2024-02-05T12:00:00,JLR-EV-1003,I-PACE,8,3.651,3.78,3.305,58.08,Discharging,20261.93,30.42,33.66,28.41,24.65,3.228,1.611,3.857,1692576,244,34.7,1.27,0.0,12.3,100.3,-1.5,Chennai,13.0827,80.2707,6,87,101.9
2024-02-05T18:00:00,JLR-EV-1003,I-PACE,60,3.548,3.799,3.383,-46.93,Charging,61908.61,29.69,38.55,27.1,26.63,3.46,1.362,2.641,1579786,720,0.0,0.0,1.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,86,100.6
2024-02-06T00:00:00,JLR-EV-1003,I-PACE,23,3.673,3.848,3.359,-83.64,Charging,20738.16,39.03,45.79,34.99,32.75,3.387,1.54,2.837,1047738,298,0.0,0.0,1.84,0.0,0.0,0.0,Delhi,28.6139,77.209,216,62,100.4
2024-02-06T06:00:00,JLR-EV-1003,I-PACE,30,3.643,3.937,3.278,81.54,Discharging,34758.11,32.47,42.45,30.37,25.51,3.313,1.799,2.061,1224255,474,87.5,1.78,0.0,80.4,30.1,2.3,Delhi,28.6139,77.209,216,71,99.9
2024-02-06T12:00:00,JLR-EV-1003,I-PACE,58,3.582,3.684,3.46,-0.76,Idle,73058.8,34.32,40.76,29.93,30.4,3.494,1.115,2.408,1480134,839,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,82,101.9
2024-02-06T18:00:00,JLR-EV-1003,I-PACE,45,3.709,3.915,3.544,26.91,Discharging,63190.83,37.81,48.86,33.63,33.28,3.334,1.537,2.238,1689233,635,57.3,0.6,0.0,153.5,74.0,1.4,Mumbai,19.076,72.8777,14,79,100.8
2024-02-07T00:00:00,JLR-EV-1003,I-PACE,60,3.548,3.768,3.152,31.69,Discharging,72881.24,34.6,46.59,31.44,29.31,3.752,1.158,2.2,1024185,807,36.7,0.67,0.0,167.8,27.5,0.8,Mumbai,19.076,72.8777,14,70,102.1
2024-02-07T06:00:00,JLR-EV-1003,I-PACE,15,3.605,3.756,3.388,70.0,Discharging,18874.07,36.16,49.74,29.77,25.74,3.193,1.508,3.466,1372517,235,44.6,1.51,0.0,29.0,102.2,-0.1,Bangalore,12.9716,77.5946,920,68,91.0
2024-02-07T12:00:00,JLR-EV-1004,I-PACE,6,3.75,3.911,3.648,87.0,Discharging,16821.82,39.04,48.02,34.72,33.37,3.007,1.49,3.753,1779463,205,23.2,1.96,0.0,171.3,60.6,0.2,Pune,18.5204,73.8567,560,78,94.4
2024-02-07T18:00:00,JLR-EV-1004,I-PACE,35,3.403,3.632,3.111,-58.83,Charging,35145.7,32.46,47.12,25.95,30.43,3.229,1.571,3.821,1305339,492,0.0,0.0,1.2,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,85,91.1
2024-02-08T00:00:00,JLR-EV-1004,I-PACE,32,3.489,3.692,3.345,85.11,Discharging,34331.64,40.97,51.97,36.57,30.41,3.631,1.045,2.172,1798775,485,22.3,1.78,0.0,107.8,27.9,-2.0,Mumbai,19.076,72.8777,14,69,101.2
2024-02-08T06:00:00,JLR-EV-1004,I-PACE,52,3.586,3.874,3.441,99.49,Discharging,54525.7,39.71,43.85,36.29,29.6,3.655,1.125,3.486,1062375,662,62.2,2.14,0.0,191.3,9.9,1.1,Bangalore,12.9716,77.5946,920,77,91.1
2024-02-08T12:00:00,JLR-EV-1004,I-PACE,6,3.412,3.586,3.054,0.62,Idle,7286.8,35.76,39.05,29.93,31.97,3.279,1.403,2.339,1388316,80,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,78,93.9
2024-02-08T18:00:00,JLR-EV-1004,I-PACE,45,3.514,3.765,3.315,-97.52,Charging,47699.3,41.88,52.83,39.0,33.9,3.816,1.157,3.998,1406941,540,0.0,0.0,2.06,0.0,0.0,0.0,Pune,18.5204,73.8567,560,77,94.3
2024-02-09T00:00:00,JLR-EV-1004,I-PACE,21,3.747,3.966,3.478,-59.35,Charging,29897.1,37.05,49.03,33.71,33.9,3.237,1.228,3.703,1281810,341,0.0,0.0,1.33,0.0,0.0,0.0,Delhi,28.6139,77.209,216,62,100.0
2024-02-09T06:00:00,JLR-EV-1004,I-PACE,45,3.529,3.709,3.384,103.47,Discharging,43448.06,40.51,49.57,34.36,29.43,3.788,1.31,2.5,1768190,604,27.5,2.19,0.0,195.9,16.6,-2.4,Delhi,28.6139,77.209,216,63,99.7
2024-02-09T12:00:00,JLR-EV-1004,I-PACE,45,3.432,3.767,3.311,-36.97,Charging,58270.74,31.52,39.45,27.65,30.37,3.523,1.543,3.811,1144559,586,0.0,0.0,0.76,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,67,100.5
2024-02-09T18:00:00,JLR-EV-1004,I-PACE,36,3.388,3.775,2.989,60.49,Discharging,48945.25,39.65,49.6,34.55,31.06,3.252,1.619,2.931,1182056,508,62.6,1.23,0.0,191.9,58.2,1.4,Mumbai,19.076,72.8777,14,74,101.1
2024-02-10T00:00:00,JLR-EV-1004,I-PACE,28,3.604,3.783,3.346,58.83,Discharging,32493.5,33.45,43.53,30.77,25.83,3.235,1.706,3.194,1711291,367,50.8,1.27,0.0,65.9,110.0,2.2,Delhi,28.6139,77.209,216,72,100.1
2024-02-10T06:00:00,JLR-EV-1004,I-PACE,7,3.615,3.863,3.463,-1.13,Idle,13559.47,30.17,39.03,27.68,27.03,2.948,1.556,3.55,1624345,138,0.0,0.0,0.0,0.0,0.0,0.0,Mumbai,19.076,72.8777,14,82,102.1
2024-02-10T12:00:00,JLR-EV-1004,I-PACE,25,3.393,3.544,3.16,94.49,Discharging,32547.35,34.39,43.94,32.14,24.83,3.175,1.588,3.331,1530776,444,77.7,1.92,0.0,152.2,103.1,-0.5,Chennai,13.0827,80.2707,6,74,101.8
2024-02-10T18:00:00,JLR-EV-1004,I-PACE,49,3.387,3.745,3.011,103.77,Discharging,57511.28,34.22,40.46,28.23,27.03,3.405,1.451,2.006,1796558,736,37.3,2.11,0.0,72.6,60.3,-0.3,Pune,18.5204,73.8567,560,73,93.4
2024-02-11T00:00:00,JLR-EV-1004,I-PACE,31,3.665,3.812,3.35,1.97,Idle,41360.94,31.96,36.51,27.77,29.95,3.12,1.138,3.438,1318639,478,0.0,0.0,0.0,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,84,91.3
2024-02-11T06:00:00,JLR-EV-1004,I-PACE,42,3.606,3.828,3.383,65.82,Discharging,60434.83,38.83,49.13,31.57,28.46,3.695,1.449,3.517,1455472,653,81.5,1.42,0.0,165.0,82.7,1.1,Delhi,28.6139,77.209,216,59,100.1
2024-02-11T12:00:00,JLR-EV-1004,I-PACE,41,3.531,3.816,3.401,1.89,Idle,47057.27,23.95,37.86,17.96,25.77,3.363,1.651,2.999,1040385,579,0.0,0.0,0.0,0.0,0.0,0.0,Pune,18.5204,73.8567,560,67,93.6
2024-02-11T18:00:00,JLR-EV-1004,I-PACE,37,3.424,3.576,3.076,85.87,Discharging,32907.74,39.76,48.69,35.56,32.98,3.24,1.609,3.191,1493830,470,82.8,1.76,0.0,16.6,93.4,-0.1,Chennai,13.0827,80.2707,6,89,101.9
2024-02-12T00:00:00,JLR-EV-1004,I-PACE,2,3.795,4.025,3.452,42.93,Discharging,9880.84,28.8,38.85,21.15,25.42,2.868,1.363,2.778,1301627,130,52.6,0.98,0.0,41.1,39.7,-2.0,Bangalore,12.9716,77.5946,920,73,91.3
2024-02-12T06:00:00,JLR-EV-1004,I-PACE,1,3.694,4.037,3.551,60.94,Discharging,9748.66,34.76,41.51,29.7,31.21,3.031,1.62,2.591,1065716,100,47.3,1.35,0.0,184.4,108.1,-0.6,Pune,18.5204,73.8567,560,79,93.4
2024-02-12T12:00:00,JLR-EV-1004,I-PACE,20,3.543,3.829,3.322,-0.47,Idle,23764.12,28.15,37.06,21.76,29.63,3.048,1.009,3.802,1323723,295,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,84,102.0
2024-02-12T18:00:00,JLR-EV-1004,I-PACE,37,3.425,3.788,3.245,-23.15,Charging,36396.89,34.98,38.18,28.75,34.13,3.204,1.136,3.597,1081508,495,0.0,0.0,0.48,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,73,92.3
2024-02-13T00:00:00,JLR-EV-1004,I-PACE,39,3.734,3.901,3.444,-32.38,Charging,47521.25,30.48,33.88,27.81,27.54,3.105,1.412,3.016,1405599,570,0.0,0.0,0.73,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,72,91.8
2024-02-13T06:00:00,JLR-EV-1004,I-PACE,10,3.514,3.846,3.267,29.87,Discharging,11517.84,39.93,50.08,32.27,33.96,3.238,1.016,3.385,1657181,165,30.0,0.63,0.0,31.2,67.2,-2.3,Mumbai,19.076,72.8777,14,77,100.8
2024-02-13T12:00:00,JLR-EV-1004,I-PACE,6,3.541,3.744,3.192,-58.4,Charging,11897.94,31.82,37.15,26.5,28.72,2.835,1.316,2.981,1763129,144,0.0,0.0,1.24,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,76,101.0
2024-02-13T18:00:00,JLR-EV-1004,I-PACE,2,3.506,3.615,3.318,98.64,Discharging,3282.47,44.3,53.13,41.91,33.35,2.983,1.428,3.713,1351338,44,47.7,2.07,0.0,25.9,56.0,-0.2,Delhi,28.6139,77.209,216,65,99.2
2024-02-14T00:00:00,JLR-EV-1004,I-PACE,28,3.43,3.692,3.265,48.47,Discharging,29895.64,36.57,42.38,32.06,30.58,3.321,1.299,2.036,1270674,399,72.4,1.0,0.0,159.5,100.1,-1.2,Mumbai,19.076,72.8777,14,68,101.3
2024-02-14T06:00:00,JLR-EV-1004,I-PACE,1,3.565,3.877,3.419,88.87,Discharging,9735.53,41.51,54.91,36.51,35.1,3.109,1.595,3.897,1476914,141,23.9,1.9,0.0,47.2,61.2,0.7,Delhi,28.6139,77.209,216,70,99.0
2024-02-14T12:00:00,JLR-EV-1004,I-PACE,33,3.377,3.513,3.039,104.17,Discharging,37344.83,44.45,54.8,38.59,31.86,3.697,1.453,2.681,1685098,482,88.8,2.11,0.0,37.5,36.7,2.4,Delhi,28.6139,77.209,216,64,100.1
2024-02-14T18:00:00,JLR-EV-1004,I-PACE,32,3.451,3.594,3.263,61.44,Discharging,40781.95,40.14,48.36,36.55,34.09,3.351,1.227,2.198,1757180,418,86.8,1.27,0.0,65.1,45.5,1.0,Delhi,28.6139,77.209,216,74,100.1
2024-02-15T00:00:00,JLR-EV-1004,I-PACE,49,3.375,3.641,3.114,94.77,Discharging,47358.49,40.82,48.27,35.29,32.99,3.366,1.498,2.296,1390502,663,39.6,1.92,0.0,129.6,14.2,0.0,Chennai,13.0827,80.2707,6,88,100.9
2024-02-15T06:00:00,JLR-EV-1004,I-PACE,6,3.733,4.094,3.403,69.98,Discharging,13545.03,38.92,52.31,35.93,31.31,3.353,1.772,3.372,1328058,161,51.7,1.57,0.0,160.6,2.3,0.4,Delhi,28.6139,77.209,216,68,100.6
2024-02-15T12:00:00,JLR-EV-1004,I-PACE,6,3.572,3.911,3.268,66.5,Discharging,15168.41,30.45,41.66,26.01,25.89,2.814,1.401,3.558,1048864,152,81.6,1.43,0.0,75.4,108.9,-1.1,Delhi,28.6139,77.209,216,70,99.1
2024-02-15T18:00:00,JLR-EV-1004,I-PACE,54,3.515,3.797,3.258,17.21,Discharging,54264.82,32.7,45.27,30.52,28.93,3.505,1.494,2.555,1358529,656,41.2,0.36,0.0,129.8,13.3,1.6,Pune,18.5204,73.8567,560,77,94.9
2024-02-16T00:00:00,JLR-EV-1004,I-PACE,11,3.408,3.77,3.193,-82.56,Charging,17340.07,39.93,44.98,35.35,30.61,3.337,1.34,3.465,1773630,252,0.0,0.0,1.69,0.0,0.0,0.0,Delhi,28.6139,77.209,216,70,99.6
2024-02-16T06:00:00,JLR-EV-1004,I-PACE,33,3.699,3.994,3.329,1.54,Idle,40907.63,34.84,37.86,29.41,31.42,3.515,1.669,2.094,1072085,492,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,67,99.5
2024-02-16T12:00:00,JLR-EV-1004,I-PACE,54,3.486,3.769,3.158,69.05,Discharging,60284.54,38.61,44.25,32.65,29.75,3.709,1.19,3.515,1344705,715,82.6,1.44,0.0,171.0,49.2,0.3,Bangalore,12.9716,77.5946,920,70,91.1
2024-02-16T18:00:00,JLR-EV-1004,I-PACE,30,3.736,4.115,3.383,101.71,Discharging,49726.55,41.62,45.59,35.71,34.44,3.41,1.626,2.714,1254576,496,71.1,2.28,0.0,195.6,40.5,-1.9,Bangalore,12.9716,77.5946,920,71,92.1
2024-02-17T00:00:00,JLR-EV-1004,I-PACE,23,3.559,3.688,3.375,27.78,Discharging,28521.93,28.25,42.37,24.47,27.33,3.34,1.73,3.675,1187070,286,23.7,0.59,0.0,64.3,94.8,0.2,Delhi,28.6139,77.209,216,65,100.5
2024-02-17T06:00:00,JLR-EV-1004,I-PACE,9,3.737,3.955,3.57,1.41,Idle,9995.49,36.15,39.52,32.82,32.95,2.904,1.345,3.618,1776280,114,0.0,0.0,0.0,0.0,0.0,0.0,Chennai,13.0827,80.2707,6,82,102.2
2024-02-17T12:00:00,JLR-EV-1004,I-PACE,28,3.544,3.929,3.281,73.19,Discharging,34181.29,37.72,50.2,34.23,27.38,3.301,1.76,2.002,1455491,453,50.8,1.56,0.0,140.1,46.0,1.0,Delhi,28.6139,77.209,216,61,98.9
2024-02-17T18:00:00,JLR-EV-1004,I-PACE,21,3.704,3.984,3.357,-87.33,Charging,24100.26,33.89,38.39,28.03,28.08,2.984,1.372,3.796,1691156,309,0.0,0.0,1.94,0.0,0.0,0.0,Bangalore,12.9716,77.5946,920,88,91.8
2024-02-18T00:00:00,JLR-EV-1004,I-PACE,14,3.392,3.756,3.19,78.2,Discharging,24751.11,37.63,45.6,35.18,33.35,3.28,1.741,3.627,1772801,317,74.6,1.59,0.0,118.2,94.6,1.3,Mumbai,19.076,72.8777,14,85,101.9
2024-02-18T06:00:00,JLR-EV-1004,I-PACE,10,3.444,3.652,3.177,46.28,Discharging,19375.34,36.14,42.38,33.43,27.62,3.094,1.712,3.202,1447780,210,61.4,0.96,0.0,145.5,75.9,0.1,Bangalore,12.9716,77.5946,920,70,91.8
2024-02-18T12:00:00,JLR-EV-1004,I-PACE,13,3.453,3.642,3.153,73.65,Discharging,21826.65,33.11,40.37,27.65,26.77,3.21,1.288,2.487,1713008,235,47.7,1.53,0.0,149.8,99.1,-2.1,Chennai,13.0827,80.2707,6,74,101.2
2024-02-18T18:00:00,JLR-EV-1004,I-PACE,37,3.608,3.759,3.253,1.62,Idle,40751.66,29.5,33.49,23.49,29.32,3.495,1.778,3.088,1459017,547,0.0,0.0,0.0,0.0,0.0,0.0,Delhi,28.6139,77.209,216,63,99.8
